1.84
1.92
1.84
1.84
1.76
1.84
1.92
1.84
1.92
1.92
1.92
2
1.76
2
2
1.84
1.92
1.76
1.92
1.76
2
2
1.92
1.92
1.84
2.08
2
1.92
1.84
1.76
1.84
1.92
1.92
1.84
2
1.84
2
2
1.84
1.84
1.92
1.92
1.84
1.76
1.76
2
1.84
1.92
1.92
1.68
1.92
1.68
1.84
1.92
2
2.08
2
2.08
1.92
2
1.92
1.92
2
1.76
1.84
1.84
2.08
1.76
1.92
1.92
1.84
1.92
1.68
1.76
1.84
1.76
1.84
1.92
2
2.08
1.92
1.84
1.76
1.76
1.84
1.92
2
1.92
1.92
2
2
1.92
1.76
1.84
1.84
1.84
1.84
1.76
1.84
1.92
1.92
1.76
1.92
1.76
1.84
2.08
1.92
1.84
1.84
1.84
1.92
1.92
1.92
1.92
2
2
2
1.92
1.92
1.92
1.92
1.92
2
1.84
1.92
2
1.92
1.76
1.92
2
1.84
2
1.76
1.84
2
1.92
2.08
1.76
1.84
1.92
2
1.76
2
1.84
1.76
1.92
1.92
1.84
1.92
1.92
2.08
1.92
1.84
1.92
2.08
1.84
1.92
2
1.92
1.92
1.76
2
1.84
1.84
1.92
1.92
1.92
1.76
1.92
1.84
1.84
1.84
2
1.84
1.84
1.84
1.84
1.92
1.92
1.92
2
1.76
1.84
2
2
1.84
1.92
2
1.76
1.84
1.92
1.84
1.92
2
1.76
1.84
1.76
1.84
1.84
1.68
1.92
1.84
2
1.84
1.84
1.76
1.84
1.84
1.92
1.92
2
1.92
1.84
1.92
1.84
1.84
1.76
2
1.84
1.92
1.84
1.76
2
1.92
1.84
1.84
1.76
2
2
1.76
1.76
2
1.84
1.92
0.4
0.56
0.32
0.32
0.32
0.48
0.48
0.4
0.48
0.32
0.32
0.4
0.4
0.48
0.32
0.56
0.32
0.32
0.32
0.48
0.48
0.4
0.4
0.4
0.4
0.56
0.4
0.48
0.48
0.4
0.48
0.4
0.32
0.4
0.48
0.32
0.32
0.24
0.48
0.48
0.48
0.48
0.56
0.4
0.32
0.48
0.32
0.72
0.24
0.48
0.4
0.4
0.48
0.4
0.4
0.48
0.4
0.48
0.24
0.48
0.48
0.4
0.4
0.48
0.4
0.32
0.4
0.4
0.32
0.4
0.4
0.4
0.4
0.4
0.4
0.32
0.4
0.4
0.48
0.48
0.4
0.4
0.48
0.4
0.48
0.32
0.4
0.4
0.4
0.48
0.48
0.56
0.4
0.4
0.56
0.4
0.4
0.48
0.48
0.32
0.48
0.48
0.24
0.48
0.64
0.56
0.4
0.48
0.48
0.32
0.32
0.4
0.48
0.24
0.4
0.4
0.64
0.32
0.32
0.4
0.4
0.48
0.4
0.4
0.4
0.4
0.4
0.4
0.24
0.4
0.56
0.24
0.4
0.48
0.64
0.4
0.24
0.32
0.4
0.4
0.4
0.4
0.24
0.4
0.48
0.4
0.56
0.4
0.4
0.48
0.4
0.24
0.48
0.4
0.56
0.4
0.48
0.4
0.32
0.32
0.4
0.56
0.4
0.4
0.48
0.4
0.4
0.4
0.56
0.4
0.4
0.48
0.48
0.48
0.48
0.4
0.48
0.48
0.4
0.4
0.24
0.4
0.32
0.4
0.4
0.48
0.4
0.4
0.48
0.24
0.48
0.4
0.4
0.4
0.4
0.4
0.48
0.4
0.56
0.24
0.48
0.32
0.4
0.4
0.4
0.32
0.56
0.56
0.48
0.64
0.4
0.4
0.32
0.48
0.4
0.56
0.4
0.48
0.4
0.4
0.48
0.48
0.32
0.32
0.4
0.32
0.4
0.48
0.4
0.48
0.56
0.4
0.4
0.4
0.4
0.48
0.48
0.48
0.4
0.48
0.56
0.56
0.32
0.4
0.48
0.32
0.4
0.48
0.4
0.4
0.56
0.48
0.4
0.32
0.32
0.4
0.4
0.4
0.4
0.56
0.56
0.32
0.24
0.4
0.4
0.64
0.48
0.4
0.32
